"timestamp.ms","nn.interval.ms"
219552.422,761.719
220343.438,791.016
221114.922,771.484
221886.406,771.484
222667.656,781.25
223458.672,791.016
224220.391,761.719
225011.406,791.016
225792.656,781.25
226583.672,791.016
227364.922,781.25
228155.938,791.016
228946.953,791.016
229737.969,791.016
230538.75,800.781
231320,781.25
232101.25,781.25
232892.266,791.016
233673.516,781.25
234474.297,800.781
235245.781,771.484
236046.562,800.781
236827.812,781.25
237618.828,791.016
238409.844,791.016
239200.859,791.016
239991.875,791.016
240782.891,791.016
241573.906,791.016
242355.156,781.25
243146.172,791.016
243946.953,800.781
244718.438,771.484
245519.219,800.781
246310.234,791.016
247101.25,791.016
247892.266,791.016
248693.047,800.781
249493.828,800.781
250275.078,781.25
251056.328,781.25
251857.109,800.781
252618.828,761.719
253429.375,810.547
254220.391,791.016
254982.109,761.719
255812.188,830.078
256603.203,791.016
257384.453,781.25
258185.234,800.781
258976.25,791.016
259767.266,791.016
260558.281,791.016
261359.062,800.781
262140.312,781.25
262931.328,791.016
263712.578,781.25
264513.359,800.781
265294.609,781.25
266075.859,781.25
266866.875,791.016
267677.422,810.547
268448.906,771.484
269230.156,781.25
270011.406,781.25
270812.188,800.781
271583.672,771.484
272384.453,800.781
273155.938,771.484
273956.719,800.781
274737.969,781.25
275519.219,781.25
276271.172,751.953
277062.188,791.016
277833.672,771.484
278634.453,800.781
279415.703,781.25
280187.188,771.484
280968.438,781.25
281739.922,771.484
282521.172,781.25
283312.188,791.016
284093.438,781.25
284864.922,771.484
285626.641,761.719
286407.891,781.25
287189.141,781.25
287970.391,781.25
288702.812,732.422
289523.125,820.312
290284.844,761.719
291075.859,791.016
291847.344,771.484
292609.062,761.719
293409.844,800.781
294200.859,791.016
294962.578,761.719
295743.828,781.25
296515.312,771.484
297277.031,761.719
298068.047,791.016
298849.297,781.25
299620.781,771.484
300421.562,800.781
301163.75,742.188
301964.531,800.781
302736.016,771.484
303507.5,771.484
304298.516,791.016
305079.766,781.25
305851.25,771.484
306622.734,771.484
307413.75,791.016
308195,781.25
308976.25,781.25
309747.734,771.484
310519.219,771.484
311310.234,791.016
312081.719,771.484
312862.969,781.25
313644.219,781.25
314435.234,791.016
315216.484,781.25
316007.5,791.016
316798.516,791.016
317560.234,761.719
318321.953,761.719
319122.734,800.781
319903.984,781.25
320685.234,781.25
321466.484,781.25
322277.031,810.547
323058.281,781.25
323829.766,771.484
324630.547,800.781
325421.562,791.016
326202.812,781.25
326974.297,771.484
327765.312,791.016
328556.328,791.016
329337.578,781.25
330128.594,791.016
330909.844,781.25
331700.859,791.016
332482.109,781.25
333273.125,791.016
334044.609,771.484
334825.859,781.25
335616.875,791.016
336388.359,771.484
337169.609,781.25
337941.094,771.484
338712.578,771.484
339493.828,781.25
340265.312,771.484
341027.031,761.719
341798.516,771.484
342579.766,781.25
343361.016,781.25
344142.266,781.25
344913.75,771.484
345695,781.25
346456.719,761.719
347237.969,781.25
348009.453,771.484
348790.703,781.25
349571.953,781.25
350362.969,791.016
351124.688,761.719
351905.938,781.25
352687.188,781.25
353458.672,771.484
354239.922,781.25
355021.172,781.25
355782.891,761.719
356593.438,810.547
357355.156,761.719
358155.938,800.781
358917.656,761.719
359698.906,781.25
360460.625,761.719
361261.406,800.781
362013.359,751.953
362784.844,771.484
363556.328,771.484
364327.812,771.484
365109.062,781.25
365880.547,771.484
366642.266,761.719
367423.516,781.25
368204.766,781.25
368986.016,781.25
369737.969,751.953
370509.453,771.484
371280.938,771.484
372062.188,781.25
372823.906,761.719
373605.156,781.25
374376.641,771.484
375157.891,781.25
375919.609,761.719
376681.328,761.719
377433.281,751.953
378195,761.719
378966.484,771.484
379728.203,761.719
380489.922,761.719
381261.406,771.484
382042.656,781.25
382814.141,771.484
383556.328,742.188
384357.109,800.781
385118.828,761.719
385909.844,791.016
386691.094,781.25
387472.344,781.25
388234.062,761.719
389015.312,781.25
389786.797,771.484
390558.281,771.484
391349.297,791.016
392130.547,781.25
392911.797,781.25
393673.516,761.719
394454.766,781.25
395245.781,791.016
396007.5,761.719
396788.75,781.25
397560.234,771.484
398331.719,771.484
399112.969,781.25
399884.453,771.484
400665.703,781.25
401437.188,771.484
402198.906,761.719
402970.391,771.484
403741.875,771.484
404532.891,791.016
405294.609,761.719
406075.859,781.25
406837.578,761.719
407609.062,771.484
408390.312,781.25
409171.562,781.25
409923.516,751.953
410714.531,791.016
411476.25,761.719
412247.734,771.484
413009.453,761.719
413790.703,781.25
414591.484,800.781
415353.203,761.719
416114.922,761.719
416915.703,800.781
417696.953,781.25
418468.438,771.484
419239.922,771.484
420011.406,771.484
420792.656,781.25
421573.906,781.25
422355.156,781.25
423146.172,791.016
423927.422,781.25
424718.438,791.016
425480.156,761.719
426261.406,781.25
427013.359,751.953
427784.844,771.484
428556.328,771.484
429327.812,771.484
430109.062,781.25
430890.312,781.25
431661.797,771.484
432423.516,761.719
433185.234,761.719
433956.719,771.484
434728.203,771.484
435519.219,791.016
436280.938,761.719
437071.953,791.016
437833.672,761.719
438614.922,781.25
439357.109,742.188
440148.125,791.016
440890.312,742.188
441652.031,761.719
442433.281,781.25
443214.531,781.25
443986.016,771.484
444767.266,781.25
445558.281,791.016
446320,761.719
447101.25,781.25
447882.5,781.25
448653.984,771.484
449405.938,751.953
450196.953,791.016
450987.969,791.016
451759.453,771.484
452540.703,781.25
453331.719,791.016
454103.203,771.484
454884.453,781.25
455665.703,781.25
456437.188,771.484
457218.438,781.25
457999.688,781.25
458771.172,771.484
459532.891,761.719
460323.906,791.016
461095.391,771.484
461886.406,791.016
462657.891,771.484
463439.141,781.25
464220.391,781.25
464991.875,771.484
465782.891,791.016
466554.375,771.484
467335.625,781.25
468136.406,800.781
468907.891,771.484
469689.141,781.25
470480.156,791.016
471261.406,781.25
472032.891,771.484
472823.906,791.016
473605.156,781.25
474396.172,791.016
475187.188,791.016
475958.672,771.484
476749.688,791.016
477540.703,791.016
478312.188,771.484
479093.438,781.25
479855.156,761.719
480646.172,791.016
481417.656,771.484
482189.141,771.484
482960.625,771.484
483722.344,761.719
484503.594,781.25
485275.078,771.484
486056.328,781.25
486827.812,771.484
487618.828,791.016
488390.312,771.484
489161.797,771.484
489952.812,791.016
490724.297,771.484
491505.547,781.25
492277.031,771.484
493068.047,791.016
493849.297,781.25
494630.547,781.25
495402.031,771.484
496183.281,781.25
496964.531,781.25
497755.547,791.016
498536.797,781.25
499318.047,781.25
500109.062,791.016
500890.312,781.25
501671.562,781.25
502443.047,771.484
503224.297,781.25
504015.312,791.016
504796.562,781.25
505587.578,791.016
506349.297,761.719
507140.312,791.016
507902.031,761.719
508673.516,771.484
509445,771.484
510216.484,771.484
510987.969,771.484
511759.453,771.484
512530.938,771.484
513321.953,791.016
514083.672,761.719
514855.156,771.484
515626.641,771.484
516398.125,771.484
517150.078,751.953
517931.328,781.25
518702.812,771.484
519493.828,791.016
520265.312,771.484
521056.328,791.016
521837.578,781.25
522618.828,781.25
523400.078,781.25
524161.797,761.719
524952.812,791.016
525734.062,781.25
526495.781,761.719
527286.797,791.016
528048.516,761.719
528820,771.484
529601.25,781.25
530382.5,781.25
531144.219,761.719
531925.469,781.25
532706.719,781.25
533487.969,781.25
534269.219,781.25
535040.703,771.484
535812.188,771.484
536583.672,771.484
537374.688,791.016
538146.172,771.484
538927.422,781.25
539708.672,781.25
540470.391,761.719
541251.641,781.25
542003.594,751.953
542784.844,781.25
543566.094,781.25
544327.812,761.719
545109.062,781.25
545870.781,761.719
546632.5,761.719
547394.219,761.719
548165.703,771.484
548927.422,761.719
549698.906,771.484
550460.625,761.719
551222.344,761.719
551984.062,761.719
552755.547,771.484
553527.031,771.484
554308.281,781.25
555060.234,751.953
555831.719,771.484
556612.969,781.25
557374.688,761.719
558146.172,771.484
558898.125,751.953
559669.609,771.484
560441.094,771.484
561212.578,771.484
561964.531,751.953
562755.547,791.016
563527.031,771.484
564298.516,771.484
565070,771.484
565841.484,771.484
566603.203,761.719
567374.688,771.484
568146.172,771.484
568927.422,781.25
569679.375,751.953
570460.625,781.25
571222.344,761.719
571993.828,771.484
572755.547,761.719
573517.266,761.719
574278.984,761.719
575060.234,781.25
575821.953,761.719
576603.203,781.25
577374.688,771.484
578146.172,771.484
578907.891,761.719
579698.906,791.016
580460.625,761.719
581241.875,781.25
581993.828,751.953
582784.844,791.016
583556.328,771.484
584327.812,771.484
585109.062,781.25
585870.781,761.719
586622.734,751.953
587403.984,781.25
588175.469,771.484
588946.953,771.484
589708.672,761.719
590499.688,791.016
591271.172,771.484
592052.422,781.25
592814.141,761.719
593595.391,781.25
594366.875,771.484
595138.359,771.484
595919.609,781.25
596691.094,771.484
597472.344,781.25
598253.594,781.25
599015.312,761.719
599796.562,781.25
600577.812,781.25
601359.062,781.25
602130.547,771.484
602911.797,781.25
603693.047,781.25
604474.297,781.25
605255.547,781.25
606027.031,771.484
606808.281,781.25
607589.531,781.25
608370.781,781.25
609152.031,781.25
609913.75,761.719
610714.531,800.781
611486.016,771.484
612277.031,791.016
613048.516,771.484
613839.531,791.016
614630.547,791.016
615402.031,771.484
616183.281,781.25
616964.531,781.25
617736.016,771.484
618517.266,781.25
619298.516,781.25
620079.766,781.25
620851.25,771.484
621642.266,791.016
622443.047,800.781
623234.062,791.016
624044.609,810.547
624835.625,791.016
625607.109,771.484
626388.359,781.25
627179.375,791.016
627970.391,791.016
628751.641,781.25
629542.656,791.016
630323.906,781.25
631105.156,781.25
631896.172,791.016
632667.656,771.484
633448.906,781.25
634239.922,791.016
635021.172,781.25
635812.188,791.016
636622.734,810.547
637403.984,781.25
638185.234,781.25
638976.25,791.016
639757.5,781.25
640548.516,791.016
641349.297,800.781
642130.547,781.25
642931.328,800.781
643712.578,781.25
644523.125,810.547
645323.906,800.781
646105.156,781.25
646905.938,800.781
647687.188,781.25
648487.969,800.781
649278.984,791.016
650070,791.016
650861.016,791.016
651661.797,800.781
652452.812,791.016
653263.359,810.547
654073.906,810.547
654874.688,800.781
655665.703,791.016
656456.719,791.016
657247.734,791.016
658058.281,810.547
658849.297,791.016
659640.312,791.016
660431.328,791.016
661222.344,791.016
662013.359,791.016
662794.609,781.25
663575.859,781.25
664376.641,800.781
665167.656,791.016
665948.906,781.25
666730.156,781.25
667521.172,791.016
668302.422,781.25
669093.438,791.016
669884.453,791.016
670685.234,800.781
671476.25,791.016
672267.266,791.016
673068.047,800.781
673849.297,781.25
674630.547,781.25
675431.328,800.781
676232.109,800.781
677013.359,781.25
677814.141,800.781
678605.156,791.016
679396.172,791.016
680196.953,800.781
680987.969,791.016
681778.984,791.016
682579.766,800.781
683370.781,791.016
684161.797,791.016
684962.578,800.781
685763.359,800.781
686573.906,810.547
687384.453,810.547
688195,810.547
689005.547,810.547
689806.328,800.781
690616.875,810.547
691417.656,800.781
692228.203,810.547
693038.75,810.547
693849.297,810.547
694659.844,810.547
695470.391,810.547
696280.938,810.547
697081.719,800.781
697882.5,800.781
698693.047,810.547
699493.828,800.781
700304.375,810.547
701114.922,810.547
701905.938,791.016
702726.25,820.312
703517.266,791.016
704308.281,791.016
705109.062,800.781
705919.609,810.547
706720.391,800.781
707511.406,791.016
708312.188,800.781
709122.734,810.547
709913.75,791.016
710724.297,810.547
711525.078,800.781
712325.859,800.781
713116.875,791.016
713917.656,800.781
714718.438,800.781
715519.219,800.781
716310.234,791.016
717111.016,800.781
717902.031,791.016
718702.812,800.781
719493.828,791.016
720294.609,800.781
721075.859,781.25
721876.641,800.781
722657.891,781.25
723458.672,800.781
724259.453,800.781
725079.766,820.312
725861.016,781.25
726661.797,800.781
727462.578,800.781
728253.594,791.016
729064.141,810.547
729845.391,781.25
730655.938,810.547
731446.953,791.016
732237.969,791.016
733048.516,810.547
733829.766,781.25
734630.547,800.781
735421.562,791.016
736212.578,791.016
737003.594,791.016
737794.609,791.016
738575.859,781.25
739357.109,781.25
740157.891,800.781
740948.906,791.016
741739.922,791.016
742530.938,791.016
743321.953,791.016
744103.203,781.25
744894.219,791.016
745685.234,791.016
746476.25,791.016
747247.734,771.484
748048.516,800.781
748839.531,791.016
749630.547,791.016
750411.797,781.25
751202.812,791.016
751984.062,781.25
752765.312,781.25
753566.094,800.781
754357.109,791.016
755157.891,800.781
755939.141,781.25
756730.156,791.016
757511.406,781.25
758292.656,781.25
759093.438,800.781
759884.453,791.016
760665.703,781.25
761476.25,810.547
762257.5,781.25
763048.516,791.016
763839.531,791.016
764640.312,800.781
765431.328,791.016
766232.109,800.781
767032.891,800.781
767823.906,791.016
768614.922,791.016
769405.938,791.016
770187.188,781.25
770987.969,800.781
771769.219,781.25
772570,800.781
773351.25,781.25
774152.031,800.781
774943.047,791.016
775743.828,800.781
776534.844,791.016
777355.156,820.312
778146.172,791.016
778937.188,791.016
779728.203,791.016
780519.219,791.016
781310.234,791.016
782120.781,810.547
782911.797,791.016
783702.812,791.016
784493.828,791.016
785294.609,800.781
786075.859,781.25
786866.875,791.016
787667.656,800.781
788448.906,781.25
789249.688,800.781
790050.469,800.781
790841.484,791.016
791642.266,800.781
792443.047,800.781
793243.828,800.781
794044.609,800.781
794835.625,791.016
795636.406,800.781
796427.422,791.016
797218.438,791.016
798019.219,800.781
798820,800.781
799630.547,810.547
800421.562,791.016
801202.812,781.25
801984.062,781.25
802784.844,800.781
803566.094,781.25
804347.344,781.25
805138.359,791.016
805919.609,781.25
806700.859,781.25
807491.875,791.016
808282.891,791.016
809064.141,781.25
809864.922,800.781
810646.172,781.25
811446.953,800.781
812237.969,791.016
813028.984,791.016
813820,791.016
814611.016,791.016
815411.797,800.781
816193.047,781.25
816984.062,791.016
817775.078,791.016
818556.328,781.25
819357.109,800.781
820148.125,791.016
820919.609,771.484
821710.625,791.016
822501.641,791.016
823273.125,771.484
824064.141,791.016
824845.391,781.25
825626.641,781.25
826417.656,791.016
827208.672,791.016
827999.688,791.016
828790.703,791.016
829581.719,791.016
830362.969,781.25
831153.984,791.016
831935.234,781.25
832716.484,781.25
833507.5,791.016
834278.984,771.484
835060.234,781.25
835851.25,791.016
836632.5,781.25
837394.219,761.719
838175.469,781.25
838956.719,781.25
839747.734,791.016
840528.984,781.25
841320,791.016
842101.25,781.25
842892.266,791.016
843673.516,781.25
844454.766,781.25
845245.781,791.016
846036.797,791.016
846818.047,781.25
847599.297,781.25
848380.547,781.25
849161.797,781.25
849943.047,781.25
850734.062,791.016
851525.078,791.016
852306.328,781.25
853077.812,771.484
853868.828,791.016
854640.312,771.484
855411.797,771.484
856183.281,771.484
856974.297,791.016
857755.547,781.25
858527.031,771.484
859327.812,800.781
860109.062,781.25
860890.312,781.25
861681.328,791.016
862452.812,771.484
863234.062,781.25
864025.078,791.016
864796.562,771.484
865587.578,791.016
866368.828,781.25
867159.844,791.016
867941.094,781.25
868722.344,781.25
869503.594,781.25
870284.844,781.25
871075.859,791.016
871876.641,800.781
872657.891,781.25
873429.375,771.484
874200.859,771.484
874982.109,781.25
875763.359,781.25
876544.609,781.25
877316.094,771.484
878087.578,771.484
878878.594,791.016
879659.844,781.25
880441.094,781.25
881232.109,791.016
882023.125,791.016
882804.375,781.25
883595.391,791.016
884376.641,781.25
885167.656,791.016
885958.672,791.016
886749.688,791.016
887550.469,800.781
888331.719,781.25
889132.5,800.781
889913.75,781.25
890704.766,791.016
891505.547,800.781
892296.562,791.016
893087.578,791.016
893878.594,791.016
894659.844,781.25
895450.859,791.016
896251.641,800.781
897042.656,791.016
897823.906,781.25
898614.922,791.016
899396.172,781.25
900177.422,781.25
900968.438,791.016
901749.688,781.25
902511.406,761.719
903312.188,800.781
904093.438,781.25
904884.453,791.016
905665.703,781.25
906456.719,791.016
907247.734,791.016
908038.75,791.016
908810.234,771.484
909601.25,791.016
910392.266,791.016
911173.516,781.25
911954.766,781.25
912736.016,781.25
913527.031,791.016
914308.281,781.25
915089.531,781.25
915890.312,800.781
916681.328,791.016
917462.578,781.25
918243.828,781.25
919025.078,781.25
919806.328,781.25
920587.578,781.25
921368.828,781.25
922159.844,791.016
922960.625,800.781
923741.875,781.25
924523.125,781.25
925314.141,791.016
926095.391,781.25
926886.406,791.016
927667.656,781.25
928448.906,781.25
929230.156,781.25
930030.938,800.781
930821.953,791.016
931612.969,791.016
932394.219,781.25
933185.234,791.016
933976.25,791.016
934757.5,781.25
935558.281,800.781
936339.531,781.25
937130.547,791.016
937911.797,781.25
938712.578,800.781
939493.828,781.25
940284.844,791.016
941075.859,791.016
941866.875,791.016
942657.891,791.016
943448.906,791.016
944249.688,800.781
945040.703,791.016
945831.719,791.016
946632.5,800.781
947423.516,791.016
948214.531,791.016
949015.312,800.781
949806.328,791.016
950597.344,791.016
951388.359,791.016
952169.609,781.25
952970.391,800.781
953741.875,771.484
954532.891,791.016
955323.906,791.016
956105.156,781.25
956896.172,791.016
957687.188,791.016
958478.203,791.016
959269.219,791.016
960060.234,791.016
960841.484,781.25
961642.266,800.781
962433.281,791.016
963214.531,781.25
963995.781,781.25
964796.562,800.781
965577.812,781.25
966359.062,781.25
967120.781,761.719
967902.031,781.25
968693.047,791.016
969484.062,791.016
970284.844,800.781
971075.859,791.016
971857.109,781.25
972657.891,800.781
973458.672,800.781
974249.688,791.016
975030.938,781.25
975831.719,800.781
976622.734,791.016
977403.984,781.25
978195,791.016
978986.016,791.016
979757.5,771.484
980548.516,791.016
981339.531,791.016
982130.547,791.016
982921.562,791.016
983702.812,781.25
984484.062,781.25
985284.844,800.781
986066.094,781.25
986857.109,791.016
987648.125,791.016
988429.375,781.25
989210.625,781.25
990001.641,791.016
990782.891,781.25
991573.906,791.016
992355.156,781.25
993146.172,791.016
993927.422,781.25
994718.438,791.016
995509.453,791.016
996310.234,800.781
997101.25,791.016
997892.266,791.016
998683.281,791.016
999454.766,771.484
1000236.016,781.25
1000997.734,761.719
1001769.219,771.484
1002550.469,781.25
1003331.719,781.25
1004103.203,771.484
1004894.219,791.016
1005675.469,781.25
1006466.484,791.016
1007257.5,791.016
1008038.75,781.25
1008829.766,791.016
1009591.484,761.719
1010402.031,810.547
1011183.281,781.25
1011964.531,781.25
1012765.312,800.781
1013566.094,800.781
1014366.875,800.781
1015138.359,771.484
1015919.609,781.25
1016700.859,781.25
1017482.109,781.25
1018273.125,791.016
1019054.375,781.25
1019835.625,781.25
1020616.875,781.25
1021388.359,771.484
1022169.609,781.25
1022941.094,771.484
1023722.344,781.25
1024503.594,781.25
1025284.844,781.25
1026085.625,800.781
1026857.109,771.484
1027638.359,781.25
1028429.375,791.016
1029220.391,791.016
1030011.406,791.016
1030773.125,761.719
1031554.375,781.25
1032335.625,781.25
1033126.641,791.016
1033917.656,791.016
1034689.141,771.484
1035470.391,781.25
1036261.406,791.016
1037042.656,781.25
1037823.906,781.25
1038595.391,771.484
1039366.875,771.484
1040148.125,781.25
1040929.375,781.25
1041720.391,791.016
1042501.641,781.25
1043282.891,781.25
1044064.141,781.25
1044835.625,771.484
1045636.406,800.781
1046417.656,781.25
1047198.906,781.25
1047970.391,771.484
1048751.641,781.25
1049523.125,771.484
1050304.375,781.25
1051085.625,781.25
1051866.875,781.25
1052648.125,781.25
1053439.141,791.016
1054210.625,771.484
1055001.641,791.016
1055782.891,781.25
1056554.375,771.484
1057335.625,781.25
1058107.109,771.484
1058878.594,771.484
1059659.844,781.25
1060421.562,761.719
1061212.578,791.016
1061984.062,771.484
1062765.312,781.25
1063546.562,781.25
1064308.281,761.719
1065089.531,781.25
1065870.781,781.25
1066652.031,781.25
1067433.281,781.25
1068234.062,800.781
1069025.078,791.016
1069806.328,781.25
1070607.109,800.781
1071388.359,781.25
1072179.375,791.016
1072970.391,791.016
1073761.406,791.016
1074552.422,791.016
1075343.438,791.016
1076134.453,791.016
1076915.703,781.25
1077696.953,781.25
1078487.969,791.016
1079278.984,791.016
1080070,791.016
1080861.016,791.016
1081652.031,791.016
1082433.281,781.25
1083214.531,781.25
1084015.312,800.781
1084796.562,781.25
1085587.578,791.016
1086368.828,781.25
1087159.844,791.016
1087941.094,781.25
1088722.344,781.25
1089503.594,781.25
1090294.609,791.016
1091075.859,781.25
1091876.641,800.781
1092667.656,791.016
1093458.672,791.016
1094249.688,791.016
1095060.234,810.547
1095841.484,781.25
1096612.969,771.484
1097403.984,791.016
1098195,791.016
1098966.484,771.484
1099757.5,791.016
1100548.516,791.016
1101349.297,800.781
1102140.312,791.016
1102921.562,781.25
1103702.812,781.25
1104493.828,791.016
1105284.844,791.016
1106075.859,791.016
1106857.109,781.25
1107657.891,800.781
1108439.141,781.25
1109230.156,791.016
1110001.641,771.484
1110773.125,771.484
1111564.141,791.016
1112355.156,791.016
1113136.406,781.25
1113927.422,791.016
1114698.906,771.484
1115509.453,810.547
1116300.469,791.016
1117101.25,800.781
1117892.266,791.016
1118683.281,791.016
1119464.531,781.25
1120255.547,791.016
1121036.797,781.25
1121808.281,771.484
1122579.766,771.484
1123361.016,781.25
1124132.5,771.484
1124923.516,791.016
1125704.766,781.25
1126495.781,791.016
1127277.031,781.25
1128058.281,781.25
1128859.062,800.781
1129620.781,761.719
1130402.031,781.25
1131183.281,781.25
1131954.766,771.484
1132745.781,791.016
1133517.266,771.484
1134298.516,781.25
1135070,771.484
1135851.25,781.25
1136622.734,771.484
1137403.984,781.25
1138195,791.016
1138995.781,800.781
1139796.562,800.781
1140587.578,791.016
1141378.594,791.016
1142179.375,800.781
1142980.156,800.781
1143771.172,791.016
1144571.953,800.781
1145362.969,791.016
1146144.219,781.25
1146945,800.781
1147736.016,791.016
1148536.797,800.781
1149337.578,800.781
1150138.359,800.781
1150919.609,781.25
1151710.625,791.016
1152511.406,800.781
1153292.656,781.25
1154083.672,791.016
1154874.688,791.016
1155655.938,781.25
1156456.719,800.781
1157237.969,781.25
1158028.984,791.016
1158800.469,771.484
1159581.719,781.25
1160362.969,781.25
1161144.219,781.25
1161915.703,771.484
1162706.719,791.016
1163487.969,781.25
1164269.219,781.25
1165060.234,791.016
1165841.484,781.25
1166642.266,800.781
1167423.516,781.25
1168214.531,791.016
1169005.547,791.016
1169796.562,791.016
1170577.812,781.25
1171359.062,781.25
1172159.844,800.781
1172960.625,800.781
1173761.406,800.781
1174542.656,781.25
1175333.672,791.016
1176124.688,791.016
1176905.938,781.25
1177687.188,781.25
1178478.203,791.016
1179259.453,781.25
1180050.469,791.016
1180851.25,800.781
1181652.031,800.781
1182443.047,791.016
1183243.828,800.781
1184034.844,791.016
1184825.859,791.016
1185607.109,781.25
1186398.125,791.016
1187198.906,800.781
1187980.156,781.25
1188771.172,791.016
1189562.188,791.016
1190353.203,791.016
1191153.984,800.781
1191945,791.016
1192726.25,781.25
1193517.266,791.016
1194318.047,800.781
1195109.062,791.016
1195900.078,791.016
1196700.859,800.781
1197501.641,800.781
1198282.891,781.25
1199073.906,791.016
1199874.688,800.781
1200665.703,791.016
1201456.719,791.016
1202247.734,791.016
1203038.75,791.016
1203839.531,800.781
1204630.547,791.016
1205431.328,800.781
1206222.344,791.016
1207023.125,800.781
1207804.375,781.25
1208595.391,791.016
1209386.406,791.016
1210167.656,781.25
1210958.672,791.016
1211739.922,781.25
1212521.172,781.25
1213312.188,791.016
1214093.438,781.25
1214884.453,791.016
1215665.703,781.25
1216446.953,781.25
1217237.969,791.016
1217999.688,761.719
1218800.469,800.781
1219581.719,781.25
1220362.969,781.25
1221153.984,791.016
1221945,791.016
1222726.25,781.25
1223507.5,781.25
1224288.75,781.25
1225079.766,791.016
1225861.016,781.25
1226642.266,781.25
1227423.516,781.25
1228204.766,781.25
1228956.719,751.953
1229747.734,791.016
1230528.984,781.25
1231300.469,771.484
1232081.719,781.25
1232862.969,781.25
1233644.219,781.25
1234405.938,761.719
1235206.719,800.781
1235987.969,781.25
1236759.453,771.484
1237550.469,791.016
1238351.25,800.781
1239132.5,781.25
1239913.75,781.25
1240695,781.25
1241476.25,781.25
1242257.5,781.25
1243028.984,771.484
1243810.234,781.25
1244601.25,791.016
1245372.734,771.484
1246144.219,771.484
1246935.234,791.016
1247716.484,781.25
1248487.969,771.484
1249269.219,781.25
1250060.234,791.016
1250831.719,771.484
1251622.734,791.016
1252394.219,771.484
1253195,800.781
1253966.484,771.484
1254757.5,791.016
1255528.984,771.484
1256300.469,771.484
1257091.484,791.016
1257872.734,781.25
1258663.75,791.016
1259454.766,791.016
1260226.25,771.484
1261007.5,781.25
1261788.75,781.25
