"timestamp.ms","jerk.cost.m2s5"
1152511.406,33241.662
1153292.656,32199.755
1154083.672,37077.871
1154874.688,34011.677
1155655.938,35537.78
1156456.719,37937.676
1157237.969,33844.266
1158028.984,36098.902
1158800.469,36994.533
1159581.719,39773.325
1160362.969,37493.511
1161144.219,33713.061
1161915.703,33414.057
1162706.719,38604.338
1163487.969,35430.023
1164269.219,30230.002
1165060.234,31793.349
1165841.484,33658.351
1166642.266,34832.179
1167423.516,31051.38
1168214.531,32500.265
1169005.547,34533.103
1169796.562,34656.236
1170577.812,35096.891
1171359.062,34850.093
1172159.844,41583.155
1172960.625,31332.159
1173761.406,33650.317
1174542.656,37202.587
1175333.672,35621.49
1176124.688,34237.875
1176905.938,34135.806
1177687.188,33641.597
1178478.203,32919.107
1179259.453,35826.308
1180050.469,33111.864
1180851.25,32834.145
1181652.031,34385.504
1182443.047,37958.08
1183243.828,34723.816
1184034.844,34584.635
1184825.859,31685.116
1185607.109,33907.85
1186398.125,35282.562
1187198.906,38393.205
1187980.156,35223.76
1188771.172,36734.923
1189562.188,36215.689
1190353.203,32709.628
1191153.984,34968.563
1191945,32359.869
1192726.25,35762.519
1193517.266,37426.081
1194318.047,32932.575
1195109.062,29401.725
1195900.078,30886.569
1196700.859,31880.933
1197501.641,32126.001
1198282.891,31994.636
1199073.906,29129.289
1199874.688,35736.155
1200665.703,29056.544
1201456.719,34027.439
1202247.734,31407.012
1203038.75,29989.763
1203839.531,33817.907
1204630.547,32835.45
1205431.328,29264.763
1206222.344,30449.511
1207023.125,28376.619
1207804.375,31153.608
1208595.391,35322.054
1209386.406,34970.243
1210167.656,33938.52
1210958.672,36287.018
1211739.922,38231.714
1212521.172,31699.693
1213312.188,34228.438
1214093.438,35300.226
1214884.453,36632.601
1215665.703,37263.622
1216446.953,33835.063
1217237.969,42265.644
1217999.688,38150.058
1218800.469,35422.225
1219581.719,31593.733
1220362.969,35899.471
1221153.984,34239.492
1221945,37458.983
1222726.25,39665.538
1223507.5,38031.234
1224288.75,32650.926
1225079.766,36288.436
1225861.016,34175.609
1226642.266,38947.319
1227423.516,44520.883
1228204.766,40242.329
1228956.719,36012.823
1229747.734,40543.474
1230528.984,38015.576
1231300.469,42808.08
1232081.719,36683.945
1232862.969,39171.259
1233644.219,38425.247
1234405.938,37360.913
1235206.719,43317.512
1235987.969,36475.955
1236759.453,32096.921
1237550.469,35716.933
1238351.25,38201.968
1239132.5,37101.755
1239913.75,40475.586
1240695,37911.454
1241476.25,39247.158
1242257.5,41182.397
1243028.984,42953.235
1243810.234,44064.402
1244601.25,41406.452
1245372.734,43533.076
1246144.219,42901.293
1246935.234,35195.226
1247716.484,40415.168
1248487.969,41574.821
1249269.219,39701.559
1250060.234,35827.192
1250831.719,40476.656
1251622.734,38526.162
1252394.219,41042.105
1253195,35065.9
1253966.484,34920.666
1254757.5,42022.355
1255528.984,39232.837
1256300.469,41704.87
1257091.484,43014.552
1257872.734,38237.992
1258663.75,40659.885
1259454.766,39018.066
1260226.25,34047.745
1261007.5,38655.54
1261788.75,39707.315
1262570,35082.698
1263351.25,38733.755
1264142.266,38494.189
1264943.047,39243.316
1265743.828,38869.433
1266525.078,34061.371
1267325.859,39855.976
1268116.875,34965.179
1268917.656,39017.784
1269708.672,38845.601
1270499.688,34869.553
1271290.703,34459.671
1272081.719,38548.791
1272862.969,34967.608
1273653.984,36762.176
1274435.234,37368.643
1275226.25,37979.199
1276007.5,35793.844
1276788.75,35387.125
1277570,36673.303
1278351.25,39219.62
1279142.266,43213.37
1279933.281,35191.709
1280724.297,37260.518
1281505.547,37862.797
1282306.328,37603.521
1283087.578,37675.635
1283868.828,39272.782
1284659.844,36589.93
1285450.859,36906.505
1286232.109,35407.863
1287013.359,33855.732
1287814.141,37865.669
1288605.156,32899.944
1289405.938,37333.111
1290196.953,33201.185
1290987.969,35969.911
1291778.984,34238.081
1292560.234,30114.252
1293351.25,34195.422
1294152.031,33234.533
1294933.281,38934.216
1295734.062,31114.723
1296525.078,42668.545
1297316.094,34196.409
1298097.344,35635.708
1298888.359,35074.58
1299689.141,34573.924
1300489.922,35458.739
1301280.938,35169.247
1302071.953,32571.571
1302862.969,33660.26
1303653.984,31025.727
1304445,31884.748
1305236.016,40504.291
1306027.031,32747.016
1306818.047,37905.142
1307599.297,30393.854
1308390.312,31126.459
1309191.094,35367.886
1309991.875,32439.155
1310782.891,33137.215
1311593.438,31371.785
1312394.219,30622.937
1313175.469,31361.205
1313966.484,31881.3
1314757.5,31631.282
1315548.516,38082.065
1316329.766,34248.509
1317140.312,32652.356
1317921.562,30490.661
1318712.578,35770.5
1319513.359,34915.274
1320304.375,32739.883
1321095.391,38385.323
1321886.406,35879.18
1322677.422,35241.339
1323458.672,35418.985
1324249.688,36430.013
1325030.938,33191.382
1325812.188,39815.715
1326603.203,31132.373
1327384.453,36010.95
1328165.703,33140.413
1328937.188,35180.784
1329728.203,31413.978
1330509.453,32647.62
1331290.703,35605.44
1332091.484,40409.955
1332862.969,40497.367
1333653.984,38426.343
1334435.234,38350.229
1335216.484,33474.514
1336007.5,39882.472
1336798.516,40807.772
1337579.766,39164.408
1338361.016,38692.408
1339142.266,36546.435
1339913.75,35537.265
1340704.766,39877.774
1341486.016,36791.478
1342286.797,40238.219
1343077.812,33820.311
1343878.594,37095.506
1344669.609,34287.987
1345460.625,33809.655
1346251.641,39522.905
1347052.422,34910.67
1347843.438,35952.401
1348644.219,33815.069
1349435.234,33450.647
1350226.25,38521.578
1351007.5,39428.694
1351788.75,36001.739
1352579.766,39531.348
1353390.312,32489.615
1354171.562,33085.235
1354962.578,36059.256
1355753.594,36535.82
1356554.375,36145.669
1357335.625,36978.933
1358146.172,38706.085
1358917.656,32744.536
1359708.672,34446.018
1360499.688,35920.478
1361290.703,36915.216
1362081.719,35951.918
1362872.734,33236.419
1363673.516,37470.395
1364464.531,35236.738
1365265.312,37311.454
1366056.328,33936.424
1366847.344,34407.197
1367638.359,29988.154
1368448.906,38321.741
1369259.453,34067.735
1370060.234,34005.082
1370851.25,31769.005
1371661.797,35239.973
1372443.047,31774.396
1373243.828,32432.454
1374044.609,34709.678
1374835.625,31087.246
1375636.406,35929.874
1376437.188,35064.519
1377228.203,34677.354
1378019.219,33985.48
1378820,34778.486
1379611.016,38134.543
1380402.031,33953.593
1381202.812,33170.509
1382003.594,35228.252
1382784.844,34237.992
1383585.625,29953.326
1384386.406,32826.299
1385187.188,32658.611
1385987.969,36636.102
1386798.516,31858.579
1387599.297,33165.589
1388400.078,28470.333
1389200.859,38197.815
1390001.641,38300.623
1390802.422,33577.107
1391603.203,31541.32
1392394.219,31146.062
1393195,35654.1
1393986.016,37957.814
1394786.797,35762.982
1395597.344,35062.465
1396378.594,32793.616
1397179.375,32588.511
1397980.156,33786.934
1398790.703,36144.866
1399601.25,32549.735
1400411.797,35162.583
1401212.578,32303.128
1402023.125,32445.715
1402833.672,32795.052
1403644.219,33037.451
1404454.766,31058.185
1405275.078,35151.3
1406085.625,34913.475
1406886.406,34462.165
1407677.422,37456.884
1408468.438,34761.356
1409269.219,31507.026
1410079.766,34533.845
1410890.312,38485.707
1411671.562,33961.429
1412472.344,38959.496
1413263.359,33920.616
1414073.906,38403.246
1414874.688,35956.116
1415665.703,30635.04
1416456.719,35610.008
1417257.5,33842.913
1418058.281,35899.908
1418859.062,33664.333
1419669.609,32709.087
1420489.922,32839.507
1421290.703,29475.578
1422091.484,33153.453
1422902.031,32010.519
1423683.281,33731.491
1424484.062,32942.138
1425294.609,33251.204
1426085.625,34049.332
1426896.172,34790.772
1427706.719,34326.003
1428517.266,32950.819
1429318.047,32579.473
1430118.828,32611.642
1430929.375,31493.881
1431739.922,34774.334
1432560.234,30719.073
1433361.016,32839.62
1434161.797,33137.722
1434962.578,26475.3
1435773.125,34028.209
1436564.141,30894.173
1437374.688,34984.096
1438175.469,31748.705
1438986.016,31351.936
1439786.797,33288.589
1440568.047,34539.035
1441359.062,34500.211
1442159.844,35966.524
1442950.859,35772.474
1443761.406,33026.797
1444552.422,35825.249
1445353.203,35259.875
1446153.984,39607.108
1446945,37171.63
1447745.781,39363.589
1448546.562,36173.778
1449357.109,36362.414
1450157.891,39567.279
1450958.672,37487.238
1451769.219,38143.949
1452570,29521.924
1453370.781,33166.881
1454181.328,36743.895
1454982.109,36078.445
1455792.656,33352.32
1456603.203,34834.098
1457403.984,36654.487
1458214.531,33433.106
1459025.078,35866.535
1459825.859,35123.621
1460626.641,34926.525
1461437.188,35789.94
1462247.734,33929.976
1463058.281,36011.178
1463859.062,36520.656
1464659.844,36851.342
1465460.625,33261.458
1466251.641,37718.71
1467042.656,33729.116
1467843.438,36668.383
1468644.219,35068.731
1469445,34130.398
1470255.547,37463.299
1471036.797,32553.584
1471837.578,37092.057
1472638.359,32715.446
1473419.609,31208.588
1474220.391,34690.42
1475021.172,34630.092
1475812.188,33415.475
1476612.969,33159.551
1477413.75,34782.296
1478214.531,33550.092
1479015.312,32413.869
1479816.094,34172.619
1480616.875,29842.814
1481417.656,33319.45
1482228.203,31354.804
1483019.219,34122.831
1483820,31463.025
1484611.016,37698.726
1485392.266,36245.508
1486183.281,32165.32
1486984.062,37767.161
1487784.844,37538.167
1488585.625,31190.903
1489386.406,33106.436
1490177.422,36454.043
1490978.203,32887.637
1491769.219,33789.205
1492570,34232.239
1493370.781,36851.563
1494181.328,32294.166
1494962.578,32668.192
1495753.594,38350.518
1496544.609,35635.672
1497345.391,36294.81
1498136.406,37479.924
1498937.188,38957.438
1499728.203,33556.975
1500528.984,32913.618
1501320,35380.812
1502111.016,36771.303
1502892.266,31885.679
1503693.047,38242.257
1504474.297,32604.922
1505255.547,35248.018
1506046.562,33498.806
1506827.812,37904.466
1507618.828,33975.991
1508419.609,38868.94
1509200.859,38964.181
1509991.875,33629.456
1510802.422,41184.361
1511583.672,33275.856
1512364.922,35612.82
1513165.703,34707.241
1513956.719,35549.772
1514737.969,32897.929
1515528.984,32957.106
1516320,34710.567
1517101.25,38140.01
1517892.266,39292.511
1518683.281,33085.99
1519474.297,38574.004
1520265.312,29591.364
1521056.328,30977.752
1521857.109,31251.251
1522648.125,33393.507
1523448.906,31652.282
1524239.922,31267.424
1525040.703,35483.291
1525841.484,36044.18
1526632.5,34075.496
1527423.516,37992.624
1528214.531,30515.902
1529005.547,35055.847
1529796.562,33347.16
1530577.812,37592.033
1531368.828,40303.746
1532150.078,32312.533
1532931.328,32886.742
1533722.344,35893.827
1534513.359,30672.077
1535294.609,33893.034
1536085.625,36602.775
1536866.875,33116.861
1537648.125,33117.111
1538429.375,34834.44
1539210.625,34246.082
1539982.109,31748.788
1540753.594,33433.094
1541534.844,33911.238
1542316.094,33832.246
1543087.578,33222.12
1543868.828,41909.146
1544650.078,35176.893
1545441.094,34530.534
1546222.344,36822.256
1547003.594,36772.407
1547784.844,37049.008
1548566.094,38581.754
1549357.109,31315.347
1550138.359,35106.652
1550939.141,37239.928
1551739.922,35674.029
1552530.938,32072.127
1553312.188,34116.424
1554103.203,33857.442
1554894.219,35741.09
1555685.234,36222.4
1556486.016,38352.317
1557267.266,35117.681
1558048.516,29874.694
1558829.766,34262.633
1559620.781,31726.66
1560411.797,36439.075
1561202.812,36288.819
1562003.594,38366.849
1562784.844,31667.283
1563566.094,34465.666
1564366.875,35555.567
1565157.891,33487.507
1565939.141,34294.09
1566730.156,33505.966
1567521.172,39733.72
1568312.188,36709.884
1569093.438,34434.837
1569874.688,38343.107
1570665.703,35058.351
1571456.719,34052.379
1572247.734,30511.201
1573019.219,40852.05
1573810.234,38708.98
1574591.484,35406.181
1575382.5,36699.751
1576163.75,39534.844
1576954.766,45034.171
1577736.016,35480.743
1578517.266,40774.003
1579298.516,32910.501
1580089.531,32822.462
1580870.781,32226.377
1581671.562,34968.609
1582462.578,34655.502
1583253.594,34619.584
1584054.375,36419.72
1584835.625,34576.814
1585616.875,34885.355
1586407.891,36383.131
1587208.672,35251.875
1587989.922,31883.138
1588771.172,36142.19
1589562.188,35141.278
1590353.203,35739.084
1591134.453,38575.786
1591935.234,41619.983
1592706.719,42461.764
1593497.734,39997.723
1594278.984,39274.129
1595060.234,39155.773
1595841.484,40028.558
1596622.734,41080.928
1597413.75,44639.114
1598195,40629.843
1598976.25,41170.049
1599767.266,37785.249
1600548.516,41605.751
1601339.531,39182.124
1602101.25,39896.592
1602902.031,43156.52
1603693.047,41674.026
1604464.531,35665.511
1605245.781,38585.007
1606027.031,40995.365
1606818.047,37462.403
1607609.062,34031.337
1608400.078,38689.365
1609191.094,38033.643
1609991.875,38735.427
1610792.656,41226.516
1611593.438,36335.057
1612384.453,34966.433
1613175.469,37167.635
1613956.719,41226.406
1614757.5,42394.731
1615558.281,37573.688
1616359.062,36297.617
1617159.844,44091.786
1617950.859,34711.173
1618751.641,40782.018
1619532.891,36287.728
1620333.672,36254.03
1621134.453,34239.351
1621905.938,33431.415
1622696.953,35343.205
1623478.203,29732.463
1624259.453,34376.31
1625060.234,36519.706
1625821.953,37126.254
1626603.203,38914.184
1627384.453,39752.473
1628165.703,38381.388
1628946.953,33319.806
1629737.969,33633.239
1630528.984,34269.282
1631329.766,37425.324
1632150.078,33695.926
1632960.625,32940.872
1633761.406,37901.211
1634581.719,35054.374
1635392.266,37767.069
1636212.578,28592.289
